p5,p6,matrix_size_x,matrix_size_y,p2,p1,p8,p7,p3,p4,performance
25,24,3884,3393,214,61,70,52,18,5,0.0535636
10,15,2106,4785,50,55,33,33,5,19,0.0242007
22,25,4767,3962,69,44,30,50,28,17,0.178788
9,23,2103,1647,77,138,24,57,18,29,0.0276128
28,32,1168,2110,31,100,9,86,13,10,0.0130338
21,21,1830,3094,36,92,54,51,9,18,0.0206607
15,22,2274,3427,123,163,46,24,7,3,0.0333248
28,31,3584,3421,102,74,90,55,18,28,0.0469482
28,15,1693,3876,97,146,21,77,2,3,0.023034
13,4,4809,3051,94,223,62,25,4,16,0.0560605
4,22,2692,1506,156,130,96,64,25,3,0.0329875
7,21,1439,2755,29,137,85,18,28,10,0.0207608
24,4,4105,3600,43,15,62,4,27,0,0.232599
5,29,1027,1995,72,149,78,98,28,5,0.0134765
22,8,3427,4154,55,193,17,81,23,18,0.0620951
25,27,3594,4339,63,128,56,71,13,11,0.0499387
22,9,1020,3660,129,143,19,87,19,23,0.0125936
2,12,4758,3427,178,124,99,63,23,15,0.126064
27,14,2062,2170,20,59,58,70,17,15,0.0442389
30,11,2049,1691,186,128,86,56,8,7,0.0314404
6,10,2612,4943,11,85,56,10,19,30,0.0782109
16,25,1672,1110,146,235,13,98,18,31,0.0182368
32,7,3593,4492,110,64,25,26,15,14,0.0886244
11,19,3922,2890,56,115,67,79,20,11,0.0462442
7,27,3125,1738,82,139,45,11,26,5,0.0307766
4,6,4447,3215,162,235,30,25,1,30,0.0958249
1,13,4751,4881,238,46,98,40,10,21,0.195444
10,17,1891,4976,33,55,58,58,3,25,0.021963
1,0,1839,1033,28,63,58,14,27,20,0.0120144
20,2,3622,2356,5,68,50,52,27,28,0.0578742
30,1,1850,3989,135,223,64,87,19,20,0.0292712
15,24,2842,4955,173,126,69,48,18,25,0.0466403
23,14,3255,3864,153,246,29,49,4,6,0.0480107
2,14,2294,4230,199,50,79,43,21,2,0.0493538
9,23,2754,2002,59,10,20,71,10,27,0.129743
17,14,1500,2193,1,192,63,63,14,16,0.0170151
10,15,3709,2905,93,35,63,62,25,5,0.0482691
29,27,3277,2520,69,227,31,34,5,14,0.0427626
14,10,3431,1575,26,177,39,51,13,12,0.0270011
24,16,2077,4637,227,158,92,38,7,29,0.0340296
25,19,2859,3107,53,23,72,81,31,30,0.0858628
2,28,2009,4227,20,91,18,29,31,7,0.0335962
15,30,3186,3562,191,26,43,39,14,6,0.0756316
10,4,1916,3498,220,88,34,83,6,29,0.0269327
5,25,2202,3690,169,201,42,61,18,20,0.0418636
28,15,1219,1357,240,59,80,41,25,29,0.0195125
23,30,2249,2229,74,253,3,46,21,31,0.0407295
22,32,3939,2770,227,74,50,58,25,20,0.0533753
12,17,3998,2495,123,198,31,23,11,6,0.0430349
6,23,4764,4063,60,231,5,34,6,8,0.0729441
22,31,2842,3989,229,83,42,6,31,13,0.0852182
32,12,3721,4085,13,97,98,94,27,14,0.07026
3,2,1534,1347,117,64,52,92,23,7,0.017167
29,15,3864,4801,148,49,77,69,27,19,0.0808796
14,24,1171,3846,249,110,48,8,22,31,0.0193549
32,14,2845,3388,107,73,91,60,27,22,0.0458361
3,18,1009,2268,140,60,56,28,26,22,0.0142456
6,26,4500,4323,218,199,60,3,15,32,0.112199
8,27,1029,1931,198,56,51,50,27,26,0.012854
31,9,4646,1500,117,98,78,84,18,9,0.0286862
11,10,3166,2355,4,215,48,35,16,31,0.0424088
20,9,4795,2072,123,24,8,62,24,18,0.129175
12,23,4341,3937,52,180,4,3,7,5,0.0586939
11,3,3214,3060,219,30,62,3,8,27,0.079009
16,28,4410,4378,32,221,79,87,11,26,0.0665133
19,25,4977,1541,254,63,60,85,22,8,0.034252
8,4,3169,4003,41,242,1,59,30,17,0.0585523
11,17,2843,2082,108,237,42,92,7,17,0.0374186
18,5,4905,3224,98,150,19,24,28,3,0.0562027
11,17,2530,3590,241,77,65,76,31,32,0.0450741
4,16,2479,1310,13,254,65,43,14,9,0.0271039
31,16,2896,2359,139,222,29,48,25,5,0.0376047
30,20,3501,3169,30,209,79,51,28,11,0.0540192
30,24,4746,4210,250,27,7,78,11,6,0.164493
5,27,1980,3832,25,69,53,57,6,4,0.0224261
27,13,4013,1741,50,194,43,68,11,5,0.0300853
19,14,3146,4549,92,127,44,50,2,17,0.0413245
21,13,2221,1684,51,128,82,81,14,23,0.0307376
24,21,4415,3130,248,118,39,3,19,6,0.0640132
8,9,3899,3185,5,250,64,32,5,7,0.0525136
9,19,4751,4559,150,149,33,65,3,18,0.0788035
22,17,1304,2326,223,34,79,72,5,20,0.0167936
19,13,1034,1645,63,52,72,27,23,18,0.0115898
31,2,3948,4177,196,38,44,98,25,1,0.117922
7,16,3017,1063,82,241,41,84,20,4,0.0252234
10,11,4567,2010,215,45,85,8,19,5,0.0411158
21,22,4176,1840,30,204,90,42,19,17,0.0347833
22,11,4986,2673,51,147,83,67,25,17,0.0482675
31,19,1188,4898,4,99,20,95,8,2,0.0133964
15,15,1033,4236,211,18,84,51,31,4,0.0168989
10,11,4516,1288,58,217,7,59,24,16,0.0299947
23,4,2855,3036,156,162,50,76,16,23,0.0408957
28,21,1853,3083,111,170,76,68,25,13,0.0251967
4,26,2270,3773,21,34,26,30,11,18,0.0482263
27,18,3864,3643,2,141,81,13,7,1,0.0509827
8,0,3874,1382,18,83,18,15,31,14,0.0240248
20,31,4314,1492,62,189,11,84,13,26,0.0258083
6,2,2617,4336,92,229,53,55,27,5,0.0486009
19,17,2074,1484,102,113,27,41,2,30,0.0225655
8,13,2955,3942,29,24,71,73,31,28,0.148463
4,30,3308,1037,142,77,57,13,11,26,0.0228455
31,23,1998,4289,209,61,35,97,5,29,0.0281199
30,24,3807,4204,138,30,47,14,11,25,0.208625
15,4,4681,3555,49,32,72,81,31,17,0.113132
24,29,4892,2804,228,143,46,26,11,3,0.0519797
31,12,2662,4730,94,88,5,61,27,30,0.0531653
28,29,1501,3739,143,49,69,72,10,20,0.0185791
24,31,4340,2001,83,151,9,35,15,27,0.0360332
2,2,1277,3989,126,241,78,5,21,22,0.024
26,9,3766,2833,195,66,5,28,22,19,0.0946482
3,27,2121,2132,226,76,60,63,16,26,0.0389045
5,4,4822,3987,143,89,36,39,13,2,0.0742633
11,10,3226,3738,99,71,69,52,12,28,0.0462648
17,2,3911,3208,50,167,48,41,12,9,0.0478628
31,32,3006,1109,208,138,26,29,17,22,0.0214478
13,6,1180,1412,57,13,8,91,29,5,0.132223
8,10,4729,4269,108,159,96,72,18,11,0.0814852
15,25,4828,3966,209,60,11,95,11,9,0.0711749
6,15,4915,3439,78,41,10,44,22,22,0.197267
8,12,2414,2165,174,249,42,97,23,16,0.0418742
20,12,2780,2225,129,83,89,32,10,21,0.0306539
27,10,2912,4360,139,39,64,35,20,6,0.0556808
13,14,3025,1797,216,93,32,72,25,21,0.0331513
22,21,1329,2479,109,218,25,85,18,13,0.0178533
22,16,2937,4532,97,175,82,10,9,27,0.0761071
27,20,2758,3901,144,165,76,14,29,12,0.061375
1,21,2028,2188,2,34,47,99,1,30,0.00882001
1,0,1617,2605,1,31,5,89,1,30,0.00779121
7,0,3925,2800,32,41,39,23,1,2,0.0389353
13,10,4357,4347,57,64,67,34,2,9,0.0548782
32,0,3710,1252,32,20,95,88,32,19,0.0237948
16,0,4847,1988,3,36,15,99,2,13,0.0267692
1,2,1966,3936,0,34,93,98,1,32,0.0101993
16,0,3143,1657,74,23,15,50,3,1,0.0223067
15,0,3674,2494,14,39,9,69,3,28,0.0351653
9,0,2736,2216,7,34,7,99,4,22,0.024193
16,0,3749,3193,36,39,52,70,1,22,0.0403649
12,0,4173,1060,238,64,23,28,5,11,0.0219267
14,0,1602,3504,28,23,44,99,1,32,0.0149064
3,11,2417,2731,159,22,58,76,25,9,0.051176
16,0,2620,4868,38,23,27,99,4,15,0.0321826
15,0,3408,2471,15,34,53,70,2,27,0.0339044
32,4,4680,1498,29,32,95,88,13,29,0.0241839
16,13,3745,1583,2,44,19,29,3,26,0.0286755
16,1,3115,4752,79,8,59,79,1,10,0.0416019
16,6,3982,3067,14,40,15,99,1,4,0.0388856
13,0,1294,4442,29,23,45,53,1,12,0.0117821
9,0,2922,2954,54,14,91,68,9,20,0.0360843
6,12,2571,2399,105,20,98,87,29,10,0.0312733
15,2,4443,3220,33,51,42,32,2,8,0.0446742
1,0,2461,4109,19,19,62,55,1,6,0.0167198
1,19,1139,1595,29,8,92,96,1,28,0.0040436
1,0,2266,2612,9,21,93,99,3,16,0.0139023
16,2,4736,3120,32,51,42,32,1,8,0.0484836
16,1,4998,3398,0,105,18,24,2,8,0.0480562
1,5,1348,1832,10,22,44,99,1,32,0.00565758
3,1,2552,1223,94,18,14,95,9,2,0.017313
7,13,2883,2082,89,17,55,92,9,1,0.0313298
9,1,1043,4532,69,21,26,95,4,6,0.0110736
8,16,4969,4614,3,116,33,16,1,10,0.0734239
1,5,2192,4054,0,34,46,60,1,15,0.0126136
16,0,3723,3722,40,56,43,55,2,13,0.0439112
12,17,4445,3493,33,51,43,54,2,9,0.0465246
1,18,1171,1322,17,8,92,81,1,6,0.00408784
4,29,4579,1092,238,31,14,99,2,7,0.12182
16,0,2800,4898,68,28,26,80,3,27,0.0383511
15,2,3855,4191,43,62,42,55,2,13,0.0470389
16,0,3748,1416,99,13,66,68,9,1,0.0203458
8,11,3496,2037,81,42,93,26,4,24,0.0307904
1,5,2123,2377,1,34,46,97,1,6,0.00987895
1,5,1587,3121,11,31,46,99,1,32,0.00729169
14,2,3812,4441,33,66,16,40,2,9,0.0492737
16,13,2820,2619,160,13,58,91,9,9,0.046281
1,0,2195,1864,3,25,46,99,1,21,0.00951587
6,0,2260,2421,186,13,97,96,29,17,0.0368647
1,22,2066,2056,1,34,47,99,1,32,0.0093356
16,17,4880,3399,0,90,17,49,2,8,0.0458462
3,11,2549,2398,178,21,58,92,25,14,0.05248
16,0,3857,2906,32,41,39,28,1,2,0.0380812
16,17,4987,3393,33,50,51,44,2,9,0.0493527
1,0,2611,4162,19,19,61,56,1,6,0.0188382
1,32,2544,1553,4,18,5,99,1,6,0.00959591
1,0,2565,1782,3,24,46,99,1,16,0.0114
13,1,1381,4689,30,13,88,97,1,13,0.0132462
8,3,4409,1022,222,10,96,58,18,12,0.118483
16,12,3402,4793,108,10,60,79,6,11,0.065617
9,0,3588,1975,174,29,13,79,3,1,0.0293704
1,5,2196,4307,1,34,1,61,1,26,0.0130426
32,4,4653,1470,30,32,96,88,13,30,0.0232761
14,0,3593,1323,31,13,93,73,3,20,0.0178204
16,0,3085,4520,40,28,46,73,1,28,0.0362853
21,1,1437,4978,4,55,8,25,2,11,0.0154755
15,0,4251,2945,32,51,42,32,2,8,0.0413466
16,0,3866,2922,38,13,55,80,1,10,0.0390028
1,32,2546,1523,4,18,5,99,1,6,0.00943332
16,0,3058,2962,38,13,54,71,1,5,0.0340712
13,15,4591,3409,37,43,72,32,2,8,0.0494735
16,0,2794,4354,84,13,50,73,1,29,0.0342465
8,12,2823,2166,107,20,96,92,29,16,0.0310865
1,24,2085,3302,1,34,10,99,1,15,0.010545
1,5,1191,4764,13,26,45,58,1,4,0.00595326
1,0,2432,3651,14,20,1,55,1,10,0.0252939
1,0,1793,1238,9,38,46,97,30,3,0.0123635
14,0,2999,1754,37,14,93,60,3,4,0.0219931
16,1,2889,4200,40,9,61,70,1,29,0.0348638
16,0,3621,3259,38,13,61,80,1,9,0.0397748
7,0,2765,1881,131,14,96,56,29,12,0.029239
9,29,2917,2197,3,34,8,92,4,5,0.0275392
1,0,2696,2282,7,29,3,56,1,20,0.0185123
15,3,3848,4445,84,54,83,35,6,12,0.0494827
1,19,1030,3254,11,26,45,96,1,19,0.00419849
16,8,4839,2955,15,35,16,99,1,4,0.043793
1,0,2666,4984,2,34,12,99,1,15,0.0197084
32,3,3312,1401,30,14,93,49,4,25,0.0188552
16,0,4782,1071,239,9,62,99,3,14,0.127739
1,4,1615,1452,1,31,46,99,1,31,0.00606052
1,2,1981,3445,1,34,48,98,1,15,0.0102222
7,0,2807,1800,37,14,93,60,4,4,0.0214832
16,0,4983,2360,15,36,52,35,1,8,0.0363748
16,20,4637,3646,3,90,17,57,1,0,0.0530809
18,1,4250,4813,0,114,51,40,5,0,0.0574991
1,0,2442,4412,19,20,75,56,1,6,0.0170781
9,0,2891,2091,142,15,91,93,29,16,0.0315255
16,2,3320,3715,40,8,58,80,1,7,0.0404197
9,0,2173,4132,9,37,7,71,3,25,0.021064
1,2,1746,2961,10,26,46,99,1,8,0.00852126
1,2,1631,2994,57,9,46,99,1,32,0.0131593
18,1,4668,4420,3,100,10,40,2,8,0.0622618
16,0,3565,3921,38,8,59,78,1,9,0.0490143
1,0,2560,1738,34,14,93,68,3,16,0.0152387
1,0,2606,4738,4,34,47,99,1,15,0.0186207
1,19,1163,3562,29,10,92,96,1,19,0.0051452
16,0,3605,3053,89,10,61,80,1,0,0.0411295
1,0,2027,4033,1,34,5,98,1,30,0.0109024
1,0,2321,2644,9,21,93,99,3,16,0.0141861
16,0,3311,3523,38,35,28,77,1,25,0.041086
7,12,3346,2181,107,17,96,93,30,10,0.0331006
15,17,4807,3011,31,51,55,54,2,8,0.0406643
18,1,3124,4318,4,100,20,56,2,5,0.0343354
16,2,3747,4146,83,48,82,55,6,13,0.0494562
1,1,1234,1318,9,44,95,96,17,1,0.0118413
1,4,1235,4067,29,10,92,95,1,32,0.00589973
16,0,3515,1869,37,14,93,69,3,1,0.0248508
16,0,2957,3597,40,36,28,70,1,22,0.0357411
9,0,3386,2887,38,27,53,69,1,24,0.0367355
1,4,1366,3422,11,28,45,97,1,32,0.00678103
3,0,2423,1111,58,37,9,93,18,0,0.014177
15,0,4647,1806,57,46,16,29,4,26,0.0357733
6,0,3195,2419,160,26,58,97,19,2,0.0440341
3,13,2602,1684,12,18,30,65,4,4,0.0191189
16,17,4028,4226,0,90,26,54,6,8,0.0540508
16,6,2949,4826,1,113,65,88,5,14,0.0366897
8,12,2676,2830,157,18,99,87,29,10,0.0365018
15,2,3924,4139,43,62,42,55,2,13,0.0492937
32,11,3327,1632,60,42,69,29,4,24,0.0264426
1,1,1520,3571,57,14,46,73,1,32,0.00897932
16,0,4461,2241,38,35,19,99,1,22,0.0325054
18,12,2908,3372,48,9,93,70,1,27,0.0329777
9,1,1102,3181,69,21,26,96,4,6,0.0113699
12,18,4596,3933,40,62,42,44,2,9,0.0514441
1,0,2367,4322,5,34,1,60,1,25,0.0147716
14,0,3554,1464,30,11,93,68,1,2,0.0188979
13,27,1094,4267,41,17,93,52,1,7,0.0101154
5,1,1393,2859,73,14,17,89,1,8,0.0142174
1,20,1018,2374,41,8,93,96,3,6,0.00494421
1,16,1006,2359,72,38,5,88,9,4,0.00839434
9,0,2479,4800,7,40,7,69,4,17,0.0285166
1,4,1610,1539,2,30,45,99,1,32,0.00639139
11,2,3517,2510,159,15,93,77,32,20,0.0403118
32,3,3307,1156,31,14,95,75,4,1,0.0152917
9,0,3611,2870,1,39,9,70,3,24,0.0381673
1,4,1603,1396,2,30,6,99,1,31,0.00566532
21,12,3047,2731,46,158,86,23,2,30,0.0443261
20,21,3701,4808,151,171,83,38,22,10,0.0693165
19,25,1621,4411,64,161,47,39,31,25,0.0242075
1,17,2582,1865,247,76,4,10,26,2,0.0301529
4,5,1796,1086,175,193,38,14,21,24,0.0221953
25,14,3433,2398,232,195,86,14,29,30,0.0490266
9,21,3710,1283,165,32,14,16,4,15,0.0299836
26,4,4954,2186,107,140,6,57,15,14,0.0371787
2,21,2309,1644,139,253,31,95,9,21,0.0482777
31,19,4562,3484,111,225,37,87,17,0,0.0620125
14,2,1126,4023,138,188,87,70,29,10,0.0147387
7,21,1400,4387,20,216,45,85,7,5,0.0182509
25,10,1830,4580,164,48,21,77,15,26,0.0325526
12,14,4539,4309,21,218,22,36,15,30,0.0832148
28,28,1674,3910,70,227,5,2,29,18,0.0306676
19,3,2361,4559,125,135,83,40,15,30,0.0341312
29,16,1770,4928,182,19,32,77,21,6,0.0663262
9,5,4128,2574,252,24,31,31,9,16,0.0702235
26,21,1142,2519,254,238,40,10,10,18,0.0186925
22,9,3076,3746,254,211,54,42,11,14,0.0499305
31,32,2473,1976,248,64,56,28,24,3,0.0484626
27,6,1744,4650,34,66,88,73,19,6,0.0253788
24,5,3517,4120,188,108,43,21,3,16,0.0525255
31,24,3867,1082,198,111,66,90,17,11,0.0244966
19,14,4143,4970,79,159,3,66,13,11,0.0628998
19,16,3272,1341,221,50,41,32,16,18,0.0263659
14,16,2152,1924,6,98,50,88,19,0,0.0305854
6,22,2885,3278,2,156,62,38,21,26,0.0525842
15,21,1521,1901,201,167,34,22,17,18,0.0261857
13,28,4443,1139,41,26,39,73,24,7,0.0251456
30,2,4567,2852,151,144,87,54,9,9,0.0463225
15,23,2066,3766,35,150,63,71,7,24,0.0267552
6,2,3356,4776,123,222,83,79,29,2,0.0710381
7,16,2304,3789,254,146,73,38,8,13,0.0429301
20,18,2598,3104,129,140,36,24,13,22,0.0428362
9,21,3460,1909,71,12,11,11,25,15,0.443292
14,13,1850,2583,55,62,60,71,30,4,0.0238888
19,5,2473,2842,222,116,27,44,14,21,0.0389882
1,31,4807,2269,232,254,5,16,26,7,0.0926141
20,24,3096,1045,91,95,13,32,13,4,0.0178429
20,19,3718,1620,96,89,93,26,11,14,0.0262331
22,19,1299,3509,243,120,14,31,14,8,0.0175683
4,30,1616,3207,129,38,94,90,29,18,0.0201924
22,22,3761,2910,80,65,54,61,27,6,0.0559015
14,30,2158,1691,231,12,76,54,25,2,0.0424333
17,19,1465,4885,35,167,3,6,27,28,0.0317837
10,18,3040,2589,222,74,32,59,18,15,0.0396837
19,2,2451,4002,175,14,30,30,31,14,0.341715
14,10,1629,2210,36,30,18,68,31,20,0.0758556
21,27,1801,4497,234,63,76,64,13,3,0.0273133
32,22,1812,2377,192,97,46,67,8,21,0.0397942
22,2,3982,1013,58,96,24,77,27,12,0.0174228
15,1,3972,1704,0,47,17,13,22,13,0.0552791
8,4,2275,1404,252,76,9,11,5,27,0.0222502
17,30,4947,2256,176,146,54,15,23,28,0.051704
2,19,1246,2104,47,228,4,96,5,1,0.019123
24,16,3645,3599,161,113,93,63,26,5,0.061478
19,25,2511,4852,143,253,47,50,24,29,0.0452301
2,5,1198,3208,106,207,75,74,32,13,0.0227759
11,10,4037,4165,245,166,9,15,20,2,0.0688897
4,32,1730,4965,65,140,34,46,7,17,0.0250884
12,8,1590,2506,207,250,98,99,29,2,0.0240816
32,29,1495,2663,133,207,36,72,25,8,0.0210879
32,24,4217,1544,21,90,31,80,19,0,0.0245731
23,31,3134,2308,132,203,25,86,20,18,0.0382915
14,10,2454,2041,107,163,31,74,29,8,0.0409209
14,9,1935,3667,91,135,41,15,31,22,0.0336882
24,18,2958,4151,96,109,82,53,23,8,0.0536547
14,11,3787,1103,173,84,4,14,2,16,0.0242287
15,29,2476,3349,85,146,11,36,10,18,0.0372413
8,18,1486,2062,226,211,78,80,24,11,0.0250239
13,22,4352,3277,7,156,59,91,16,24,0.0499828
17,15,2584,4715,237,245,26,75,18,18,0.0477344
21,3,4256,2452,62,87,72,43,12,30,0.0414121
22,7,4339,2099,44,183,44,70,4,25,0.0359259
31,23,3704,3639,24,131,80,4,26,32,0.0923975
26,7,2952,4831,36,23,14,68,14,18,0.196145
7,13,2093,4830,166,212,48,73,1,31,0.0397576
21,31,2507,1520,112,117,31,91,12,10,0.0242891
16,20,4584,2219,204,186,72,46,22,17,0.047122
16,6,1014,1340,87,69,7,24,23,28,0.0161993
2,14,3120,2562,57,95,32,76,7,28,0.0471735
19,31,2237,2440,70,225,84,53,10,6,0.0481046
23,17,2776,4082,63,137,10,16,31,4,0.0711206
17,18,1331,4708,161,32,38,29,32,10,0.0315366
20,11,4555,4423,211,17,42,45,9,10,0.141804
28,17,3799,1716,158,155,15,78,22,5,0.0301825
11,5,3080,2956,61,69,10,65,6,9,0.0382826
15,17,2133,1358,174,96,54,48,11,22,0.0218484
7,20,3117,4119,245,142,95,69,9,1,0.0602158
27,20,4501,3630,59,101,48,83,1,11,0.0643074
32,14,4564,3359,45,206,67,12,1,22,0.0805965
20,25,2838,2470,193,146,95,84,19,29,0.0421836
1,13,3883,4988,133,25,70,4,14,16,0.118173
16,11,2186,2811,72,221,66,51,29,1,0.0328675
9,5,2088,4378,152,204,27,56,9,6,0.0317293
13,25,3060,2209,184,18,83,77,5,14,0.0342666
27,22,3812,2047,22,40,64,58,7,10,0.0304548
4,12,1946,1473,152,135,72,93,14,1,0.0254134
9,24,4424,3050,250,61,7,73,19,28,0.0729588
3,27,3593,3775,34,75,66,43,26,10,0.0784545
5,7,2415,2189,80,35,37,10,24,17,0.0643884
8,18,2895,2611,242,190,96,62,25,21,0.0517118
30,10,3353,4653,37,255,42,49,2,11,0.0506903
3,19,3986,4843,156,73,90,14,29,1,0.0845864
19,32,2932,1233,217,224,9,71,12,5,0.0273462
28,12,3232,4903,125,242,66,14,8,29,0.0730046
27,29,2574,4956,31,221,34,98,28,6,0.0415795
1,13,2336,1165,93,118,56,48,4,25,0.027266
3,13,2808,4452,100,23,93,24,1,20,0.0414846
20,24,4800,2833,17,249,26,63,21,24,0.0524388
18,16,3943,3986,62,160,88,62,32,31,0.0702927
31,28,3021,3393,129,14,23,29,15,18,0.475127
1,3,1752,4560,49,157,60,96,12,14,0.0285304
2,12,4438,2163,240,196,10,9,22,29,0.0578935
2,19,4684,1415,252,67,59,53,12,28,0.056986
10,13,2938,4195,180,61,85,52,26,30,0.0504097
13,4,2368,3625,117,196,14,84,13,26,0.0351655
16,13,3252,1270,66,176,59,36,10,31,0.0238792
19,5,2198,3049,90,49,87,8,4,18,0.0278316
19,21,4880,4100,8,12,36,24,2,17,0.386635
6,28,4787,4037,119,208,79,98,6,1,0.0881351
10,11,1840,4523,70,252,7,94,18,29,0.0273185
5,17,2010,1715,110,11,58,50,8,4,0.0576687
5,30,2110,4665,163,102,40,60,9,18,0.0343367
16,22,1328,4713,232,197,26,8,28,17,0.0206498
27,5,2961,1121,251,245,27,14,4,24,0.0274965
11,18,3470,1862,160,151,35,56,7,2,0.03607
24,3,2537,3589,250,187,28,54,18,26,0.0393709
11,18,1298,2979,254,135,95,23,16,20,0.0212743
10,9,4701,2414,69,207,24,59,28,11,0.0475452
14,19,4653,3708,253,111,20,73,16,24,0.0659431
24,22,4766,3444,138,136,80,85,15,7,0.0565614
20,13,4064,2834,195,182,88,5,26,11,0.0642037
11,18,4366,4024,42,160,49,61,4,13,0.0595807
24,20,3443,3317,151,65,85,66,16,1,0.0477184
14,12,4380,3888,214,213,6,33,13,4,0.0629048
15,21,2437,2617,179,149,20,44,9,31,0.0369129
22,6,4756,3468,58,75,34,19,17,22,0.0997113
30,1,3509,2844,193,210,83,7,13,21,0.0620221
30,9,4990,3930,74,208,97,23,3,32,0.0862686
7,22,1784,1886,90,145,6,43,16,31,0.0276228
16,5,4812,3633,213,136,88,94,17,0,0.0717712
29,18,3140,3097,154,32,36,62,2,11,0.0402331
28,6,1745,1740,192,207,51,4,16,3,0.0316751
20,16,4153,4383,250,239,81,77,20,27,0.0738486
18,30,4410,1611,106,177,67,91,31,15,0.0337699
20,20,1340,2344,139,152,49,71,17,14,0.0173358
7,25,1770,3026,171,36,26,77,14,31,0.0262293
8,15,2327,2528,154,253,64,4,22,15,0.0416844
5,21,3007,2168,112,99,73,76,12,30,0.0365662
16,0,3004,1964,10,31,56,10,1,0,0.0230491
8,31,2876,1571,1,23,35,99,2,4,0.0159791
16,21,4203,3766,45,59,38,96,2,3,0.0472381
1,1,1560,1072,2,34,45,99,1,20,0.0049411
1,2,1135,1262,0,54,83,98,31,5,0.0134143
16,0,4201,4190,56,26,56,96,1,0,0.0532524
8,0,3489,1798,13,17,64,99,1,16,0.0224927
1,31,1180,3761,2,34,2,88,1,4,0.00482616
16,31,4180,3566,83,32,39,95,2,0,0.0448137
1,31,1334,2403,2,34,1,98,1,24,0.005002
24,0,3837,2738,1,40,11,99,1,4,0.035321
16,10,3621,3223,50,41,24,99,1,16,0.0419311
24,2,4644,2797,59,40,98,99,1,28,0.0447327
1,0,1446,1483,2,13,17,98,1,24,0.00752338
1,29,2095,3783,1,34,1,99,1,15,0.0110123
24,0,3200,2245,1,40,11,99,1,4,0.0270723
1,1,1899,1089,8,34,8,99,1,26,0.00623246
8,7,3247,1211,0,23,35,99,2,30,0.0125694
24,2,4866,2692,47,40,39,99,2,17,0.038024
16,0,3283,3654,15,110,43,27,3,0,0.0396642
15,4,4269,4227,56,53,25,96,2,5,0.0539564
9,0,2758,4750,93,13,97,79,1,29,0.0344172
1,29,1303,3287,2,34,2,94,1,25,0.0052834
1,22,2229,4008,13,30,1,58,1,6,0.0142533
16,0,3231,3358,40,40,43,93,2,5,0.0365089
1,31,1521,4316,8,29,7,98,1,23,0.00856513
1,31,1268,4768,2,34,1,87,1,22,0.00651795
1,0,2316,3153,12,17,96,99,1,13,0.0133938
24,0,3998,2686,1,40,13,99,1,4,0.0349734
14,0,3848,1375,16,17,80,65,4,1,0.0180029
1,22,1072,1079,0,34,2,98,1,29,0.00335992
16,0,3627,3821,53,42,39,96,2,5,0.0426062
24,2,4181,2721,41,40,80,99,2,19,0.0357403
16,27,4402,3437,45,41,39,99,2,3,0.0430555
1,29,1161,1930,11,34,1,98,1,6,0.00390874
7,1,4496,1975,1,47,38,98,2,17,0.0285855
15,25,4771,1313,22,21,80,99,5,23,0.0189757
16,0,3433,1933,13,32,63,11,2,1,0.0246918
16,0,2950,3251,1,111,20,91,5,6,0.0339286
12,4,4310,4988,85,35,53,78,2,9,0.0545759
14,4,3915,1234,0,23,83,36,4,5,0.0160472
1,29,1591,2194,2,34,11,98,1,23,0.0059543
6,7,2840,1159,5,29,45,99,1,23,0.0129934
1,6,1233,2614,1,34,1,99,1,3,0.00474429
16,19,4560,3553,96,18,96,78,9,5,0.0488965
1,32,1453,4787,27,30,2,98,1,22,0.00920338
1,31,1369,1951,1,34,1,99,1,24,0.00481822
22,3,4874,1989,0,40,63,99,2,20,0.0272177
1,7,1669,4208,28,30,2,59,1,24,0.0101245
16,0,3035,4458,0,110,46,91,5,6,0.0366884
1,0,1833,4914,11,30,1,58,1,25,0.0125918
8,0,2816,2374,14,40,1,99,3,8,0.02831
19,0,4787,1524,32,23,63,74,4,1,0.0219826
15,32,1223,4997,24,51,5,95,3,10,0.0115839
16,0,3130,2476,40,15,93,74,1,3,0.0295331
1,32,1339,4564,1,34,2,97,1,22,0.00682425
16,0,3031,2546,50,15,93,74,1,3,0.030416
16,30,3487,3852,58,28,31,93,2,5,0.0408298
1,22,1047,3721,3,34,36,99,1,25,0.00438557
1,2,2140,2307,1,86,98,99,23,16,0.0240308
12,7,4377,4635,53,48,34,78,2,7,0.0570099
1,29,1984,4052,11,30,1,49,1,23,0.0117223
1,20,2019,3911,11,30,1,49,1,16,0.0139036
1,0,1859,3454,2,34,1,99,1,25,0.0088794
16,0,3599,4846,86,28,96,76,1,6,0.0543461
8,0,2910,2026,10,31,56,10,3,0,0.0239948
1,0,1868,2773,1,34,1,99,1,25,0.00863361
1,0,1961,1612,1,13,35,97,1,26,0.00992464
1,20,2010,4208,11,30,1,49,1,16,0.0130388
16,0,3606,4225,53,43,39,96,2,5,0.0419281
16,0,2850,4287,96,16,97,44,1,20,0.0375239
1,0,2699,4647,8,29,24,99,1,14,0.0205887
16,1,4236,1649,0,47,39,92,4,17,0.021508
1,19,2439,3929,16,30,24,99,1,6,0.016141
1,19,2407,3621,14,37,1,99,1,6,0.0150368
20,11,4730,3431,60,41,51,99,2,3,0.0463569
16,0,3229,4247,0,110,43,63,3,6,0.0392956
