p5,p6,matrix_size_x,matrix_size_y,p2,p1,p8,p7,p3,p4,performance
19,12,4034,4518,32,61,80,72,28,17,0.106524
31,11,3351,4401,90,178,69,22,21,19,0.0748903
27,25,3455,2572,194,145,7,59,12,21,0.0418461
4,24,4409,3275,80,252,18,51,20,13,0.0766263
29,10,1771,4350,28,95,36,72,22,17,0.0268623
30,3,2817,2651,192,33,51,23,26,5,0.0523164
18,8,3094,4724,157,123,17,28,9,7,0.0424576
19,2,1624,3971,60,44,64,23,5,30,0.0171116
22,21,2072,4350,251,153,68,54,31,19,0.0332672
13,14,4099,2750,73,114,15,15,2,13,0.0397428
23,5,1824,4406,78,149,31,51,5,7,0.0240704
31,18,3372,1618,251,16,75,8,17,20,0.0417349
7,18,3898,3991,250,171,93,93,20,5,0.0819944
18,8,2319,1510,230,191,10,89,16,9,0.0313604
4,26,1714,2229,167,60,6,88,19,12,0.0306068
13,8,3093,1778,254,24,78,33,2,1,0.0319414
23,8,4030,2511,114,222,41,40,24,17,0.047807
28,10,4480,2327,90,117,96,8,23,6,0.0497849
2,13,2578,3963,240,45,90,14,16,29,0.0540947
31,14,4337,4199,195,119,27,68,13,23,0.0713001
31,28,4662,3236,75,19,21,4,23,24,0.603655
9,26,4325,2404,37,18,3,71,22,7,0.215457
31,16,1408,4438,242,229,7,84,29,30,0.0206442
14,0,3198,3564,116,221,63,62,10,31,0.0525077
28,29,2551,1376,132,245,5,57,11,6,0.0247513
11,29,2024,2829,23,173,95,66,13,4,0.0252873
5,14,4849,3319,200,209,43,10,24,8,0.0780226
3,7,4430,2450,41,112,74,44,16,27,0.0505972
8,25,4257,1657,156,118,65,37,5,0,0.0380748
29,3,1205,2614,120,15,74,13,2,26,0.0141407
28,18,1471,2423,235,183,57,17,13,10,0.0212539
5,21,4755,3174,38,237,63,11,8,29,0.0669228
13,3,1485,4705,11,45,14,63,29,3,0.0592795
8,14,1211,3604,168,223,67,52,3,24,0.0174799
5,3,2542,1221,253,85,39,19,11,26,0.0272207
9,19,1730,3254,185,100,32,46,15,25,0.0256342
11,16,1199,3546,102,168,13,62,14,30,0.0165287
6,5,3385,2371,108,67,84,24,26,28,0.0462466
25,4,4703,1102,118,100,55,5,17,15,0.130068
4,23,4992,3831,245,139,79,67,7,31,0.10753
5,14,4361,2288,78,148,13,77,18,6,0.0460182
30,27,4249,4495,228,116,40,11,16,7,0.0906224
2,20,3388,1772,156,43,64,70,27,9,0.0471964
26,17,2624,4520,27,215,46,65,9,29,0.0359288
7,2,2597,2701,74,73,66,67,31,27,0.0366939
2,1,3749,1345,99,135,68,92,16,3,0.0469226
31,15,3637,3826,66,88,30,14,29,31,0.110395
31,5,3649,4697,196,50,1,34,2,11,0.0757179
27,20,3340,4058,241,124,82,68,9,5,0.0496587
2,11,2524,2135,223,220,72,48,16,12,0.0686285
20,25,3605,3211,119,118,61,69,12,24,0.0481672
25,3,3355,2167,246,188,83,11,18,6,0.0407268
27,4,3693,2086,44,60,12,46,26,20,0.0506674
9,15,2586,3398,11,14,51,66,24,31,0.231976
23,12,4678,1628,106,75,10,89,28,31,0.0311736
9,27,4936,2767,200,194,61,51,20,17,0.0623509
19,16,4047,4033,5,194,16,75,4,14,0.0543648
15,30,2658,3332,22,164,42,82,31,30,0.0373433
12,10,4651,2927,83,159,21,60,13,16,0.0495367
13,7,1295,4045,8,203,35,50,7,23,0.016198
12,30,1937,2710,144,133,66,94,5,20,0.0289966
16,11,2617,2517,95,71,34,46,11,24,0.033439
23,30,4300,1671,48,69,9,79,29,13,0.0316162
22,29,2330,2725,148,249,51,22,2,7,0.0369599
25,1,2495,4591,189,85,80,26,17,25,0.0419405
13,22,3476,4960,223,46,15,29,26,29,0.265538
25,25,2879,3148,127,99,88,78,18,5,0.0413061
1,20,2244,1505,183,252,65,51,11,20,0.0604667
3,19,1437,4119,5,247,48,21,8,13,0.0220222
31,7,4036,3074,216,233,78,3,21,5,0.057529
15,4,1911,1868,167,75,54,47,10,21,0.0346519
17,13,1405,2320,234,57,93,2,8,15,0.0207788
11,17,3580,1426,238,62,3,48,18,27,0.0283069
20,19,4013,2773,32,186,24,82,31,23,0.0459166
30,19,1169,3521,228,217,80,70,25,2,0.0163834
24,25,2322,4893,61,165,7,36,18,4,0.0330674
27,14,2350,1685,227,241,55,64,3,15,0.0456863
24,8,3207,4274,179,249,63,32,24,1,0.0581514
15,3,2615,3346,67,159,60,7,31,4,0.0413978
12,12,4160,1205,97,177,31,71,1,26,0.0349826
5,2,1476,1967,57,163,24,38,23,25,0.019713
17,1,4580,1396,114,31,18,93,30,4,0.042322
14,17,4029,1325,225,69,94,36,21,25,0.0284138
14,31,4469,3420,42,13,20,16,29,16,1.13351
16,9,1299,3592,203,248,79,1,25,16,0.0217944
10,23,2901,4709,235,105,34,68,19,22,0.0556599
31,4,1690,2992,36,93,77,69,14,28,0.0205681
5,9,1082,1277,12,196,99,20,6,1,0.015116
16,21,3478,1566,59,133,55,4,17,31,0.0311894
11,13,1898,2127,252,222,36,68,20,3,0.0361892
26,19,3388,3622,64,196,77,50,5,1,0.0454076
22,27,1912,1165,15,24,76,93,7,6,0.0128881
15,5,4988,3813,196,171,51,2,29,8,0.0796432
32,18,1255,2901,52,13,37,48,15,3,0.0345438
8,10,3103,4049,27,218,41,68,13,24,0.049713
2,15,1987,1890,212,68,84,91,6,1,0.043487
16,9,4363,4410,120,107,12,79,30,31,0.0871093
6,15,4606,4712,13,15,60,64,10,15,0.253148
13,4,2899,1485,12,72,23,26,24,8,0.0213307
7,30,4755,2873,134,226,97,58,10,23,0.0643198
31,7,3288,1639,44,73,88,68,28,25,0.0229773
11,1,3108,4656,103,109,79,28,13,24,0.0492197
8,20,3044,1504,70,232,10,53,11,22,0.0289039
14,30,1769,1430,74,227,92,90,28,21,0.0211008
20,4,2387,3871,226,138,82,74,21,32,0.038077
7,4,4693,4942,149,72,98,43,5,23,0.0838894
31,24,1836,1276,89,161,81,19,29,1,0.019421
2,17,1409,4080,68,26,41,75,2,22,0.0146994
12,20,2791,3754,102,253,31,6,5,12,0.0474126
5,22,3356,2120,190,48,12,22,8,26,0.045413
5,12,2566,1683,157,81,39,39,15,18,0.026294
19,26,1498,1923,27,84,73,73,14,22,0.015609
15,24,1992,3228,31,130,22,49,25,24,0.028817
19,29,2715,2670,198,153,85,69,28,13,0.0473853
23,26,1165,2622,101,219,56,55,18,16,0.0179706
1,5,4071,2565,62,142,94,94,9,32,0.11306
29,23,2247,2202,125,110,70,36,4,11,0.0523713
3,17,1026,2437,47,73,87,31,16,3,0.0105249
26,17,3385,1173,196,97,76,93,5,26,0.0258227
31,23,1351,3844,236,208,78,58,10,9,0.0199938
9,11,4758,1204,106,80,60,39,25,7,0.0230536
9,23,4717,3357,158,246,5,50,28,2,0.0688763
7,31,1139,3166,104,195,14,81,17,4,0.0155629
32,13,1475,2492,69,104,46,53,19,4,0.0182225
23,19,2562,4517,2,246,59,89,15,22,0.0384237
7,3,4198,4040,246,166,70,83,16,30,0.0824258
20,13,3523,3412,203,155,93,50,25,8,0.0608351
29,0,3173,3656,254,122,16,52,29,13,0.0595151
17,11,1973,4926,11,123,34,20,8,31,0.0326791
1,3,1898,3391,73,138,65,73,4,30,0.0324341
14,31,4868,3276,237,101,97,63,23,2,0.0673755
27,26,2872,2083,179,56,45,41,6,22,0.0326572
26,17,2441,4625,105,244,91,48,18,2,0.0388319
18,30,3457,2293,134,34,90,81,18,15,0.0331198
29,8,3757,1910,208,163,2,71,14,24,0.0332659
27,15,1901,2579,42,213,37,91,28,15,0.0271065
17,3,4609,4259,125,201,16,46,24,7,0.0856885
13,30,1696,4555,100,133,38,30,14,29,0.0240874
23,6,1188,4693,73,63,15,17,31,20,0.0247598
20,12,4824,2525,105,110,67,3,17,27,0.0603423
24,9,3734,2530,70,122,37,26,15,23,0.0426929
11,16,4769,3018,181,79,67,69,5,18,0.0527896
19,15,1769,1427,28,218,72,97,1,10,0.0212348
21,21,3379,3396,181,39,85,64,26,3,0.0555968
32,26,4915,1452,157,177,27,87,7,11,0.0339179
4,24,2763,4698,91,137,45,85,5,22,0.0476486
17,30,1161,4190,52,55,5,8,30,8,0.0516967
19,3,2540,2373,121,131,58,89,4,5,0.0318768
6,4,2076,2850,89,78,66,73,15,14,0.0269039
21,10,2727,1792,129,212,93,41,13,16,0.0357519
5,11,2070,2965,185,37,88,14,10,26,0.0298876
16,15,2897,1422,146,133,99,37,5,28,0.0260254
25,24,4135,4238,83,97,82,8,24,2,0.0899306
6,29,4775,4269,235,183,84,49,16,15,0.104253
16,22,1313,4750,190,22,75,84,30,11,0.025814
13,16,3185,2158,82,39,98,56,2,31,0.02974
11,19,2590,4192,101,247,94,72,2,21,0.0482102
25,22,3329,3597,122,168,18,61,8,26,0.0470143
20,30,4328,2630,111,80,38,56,4,7,0.0404894
28,17,1472,2111,187,201,5,73,29,16,0.0191398
17,20,1586,4484,199,55,20,50,10,5,0.0228708
1,18,1477,3265,25,77,68,43,25,16,0.0144423
1,20,1692,3262,17,98,12,55,31,6,0.0168161
24,3,1458,1409,1,202,47,47,24,23,0.0189814
22,17,4267,4482,44,165,31,95,18,2,0.0642742
22,9,3234,2481,74,138,76,61,13,28,0.0365502
32,0,1506,4911,154,235,27,46,25,22,0.0270739
5,17,1332,2505,0,136,90,73,23,12,0.0152263
13,25,3119,1549,70,214,7,62,8,31,0.0273312
24,13,3586,3271,248,75,51,71,29,29,0.0595226
6,2,2422,2518,248,229,47,88,21,4,0.0463564
3,32,4156,2280,4,39,93,8,29,15,0.133576
6,17,4842,4568,174,112,30,59,31,6,0.0962803
11,10,4318,2390,106,11,47,62,27,3,0.184763
28,29,2209,2277,89,118,5,74,12,2,0.0470927
7,14,2686,3869,12,204,59,44,1,9,0.044973
4,18,2962,2093,223,215,65,47,5,0,0.0521546
31,32,4863,1783,238,170,75,46,6,16,0.0424876
25,22,1499,3492,103,180,57,73,18,14,0.0198091
16,28,4952,3491,194,48,64,50,17,21,0.0688074
24,3,2101,1665,66,20,37,82,6,14,0.0446167
2,28,1248,2680,183,244,22,33,29,8,0.0231273
6,11,3628,1872,245,179,60,82,17,11,0.0448085
27,5,4709,4274,149,246,23,74,10,14,0.0719877
9,32,2457,4822,16,175,76,2,27,5,0.0476212
9,16,1712,3203,69,97,86,96,15,12,0.0217746
15,11,4666,2121,143,179,81,22,14,9,0.0436576
25,18,1703,4891,93,37,94,69,15,3,0.0230321
16,16,1121,3824,177,166,96,62,23,10,0.0161033
25,3,1457,2618,53,43,2,29,17,19,0.0306142
4,32,1606,3538,220,131,79,88,31,4,0.0313136
18,7,1162,2325,127,61,9,40,11,4,0.0141012
25,26,2836,2575,48,35,80,42,28,10,0.0631375
6,26,2338,2915,234,19,33,72,3,24,0.0315004
14,17,1813,2995,76,85,64,92,12,2,0.0208276
5,20,1487,2862,149,213,23,28,32,31,0.0254615
23,8,3174,2154,181,9,43,30,29,21,0.368823
13,8,4345,1017,138,130,5,4,5,5,0.103102
12,7,1698,3422,108,77,93,6,3,10,0.0213317
29,32,2977,3072,66,132,97,19,28,19,0.0578613
17,9,1318,3678,193,113,26,59,32,3,0.0181884
22,3,4204,2682,125,161,78,65,23,3,0.0471219
20,7,1375,1138,233,232,5,3,10,27,0.018145
28,19,1434,4820,131,174,77,54,27,28,0.0219448
8,28,3429,3474,32,102,52,14,29,30,0.0836211
31,6,2386,3565,206,43,48,78,25,14,0.0548213
2,6,1912,1469,235,182,4,82,25,8,0.0272986
2,2,4969,1413,70,10,78,40,13,2,0.0403737
10,9,4706,3941,112,126,58,69,32,9,0.0722009
21,13,4045,3982,153,234,20,55,21,4,0.0625424
5,2,1234,4569,150,134,58,54,23,10,0.0203825
31,31,3892,3658,192,189,1,58,26,25,0.0664816
4,14,1769,2500,152,157,95,36,26,11,0.030359
10,25,4755,2878,178,8,24,93,27,24,0.778663
31,6,1323,1198,113,55,61,41,5,14,0.0192455
2,15,3325,3473,220,96,79,82,23,13,0.0948951
9,3,2948,4769,144,187,49,83,15,28,0.05158
24,27,4963,1354,220,81,36,37,23,16,0.0323477
12,21,4055,3664,187,92,47,97,21,31,0.0616167
27,21,3493,1907,182,100,26,32,2,0,0.0323686
3,10,1698,2353,13,59,52,80,16,26,0.0279825
18,26,4626,1110,209,135,51,2,13,4,0.128603
7,2,2359,2011,51,193,88,6,31,3,0.0352782
12,6,1862,3760,22,21,84,18,22,29,0.111426
17,0,4245,1512,168,168,93,38,31,25,0.0388074
24,31,4422,3193,133,184,2,66,6,24,0.0512501
3,0,3777,1403,32,196,6,24,15,18,0.0362185
30,12,3055,3979,237,115,1,23,9,10,0.0492515
17,10,2205,4449,31,191,22,42,26,8,0.0358603
6,27,3110,2805,89,140,61,58,4,28,0.045701
30,12,4603,4678,9,68,46,23,7,19,0.128648
10,6,3422,4406,123,220,21,7,21,28,0.089385
25,27,3875,3786,248,85,66,96,7,15,0.055751
11,5,2930,4258,84,157,92,44,3,10,0.0428111
31,13,1191,3194,238,125,40,48,9,15,0.0166303
7,6,3670,1549,100,209,53,49,8,17,0.0332922
24,14,4865,3600,204,255,97,38,31,24,0.0802525
25,25,3393,1093,106,124,87,81,10,18,0.0230054
14,6,3805,1642,90,227,80,76,11,5,0.0340048
17,16,1715,1216,171,174,66,95,10,23,0.0199588
7,4,3540,1062,196,151,95,38,6,3,0.032094
6,25,3884,3514,226,223,77,33,17,13,0.0732424
3,13,3667,3840,176,232,44,57,27,7,0.0956358
17,13,3320,4550,134,123,67,53,26,22,0.0641452
5,25,3525,3871,207,182,93,64,14,22,0.075437
2,8,2845,3913,33,46,30,56,2,23,0.0412242
3,16,2760,4406,79,157,46,98,25,26,0.055156
22,16,1648,3327,188,125,30,58,6,23,0.021449
25,5,4751,4746,205,241,37,11,3,21,0.0883564
24,18,2102,1716,199,123,93,93,3,1,0.0396465
10,13,4874,1058,75,214,8,86,24,9,0.124207
20,29,4496,4603,134,225,90,82,17,10,0.0758308
27,29,1565,4888,186,33,59,90,25,17,0.0336616
5,16,2811,1768,186,115,36,96,19,24,0.0324141
28,32,2129,2295,166,254,26,4,8,3,0.0506861
14,17,1878,2350,210,82,65,29,21,11,0.0367558
4,20,4565,2182,92,38,28,79,7,5,0.0413671
16,10,2712,2719,180,58,8,33,23,18,0.0600402
17,23,4578,4906,23,221,26,6,13,3,0.0816335
9,25,4163,4789,215,99,65,36,31,3,0.0960817
3,11,3727,1612,253,148,13,57,19,1,0.0384392
5,15,1532,1358,45,142,10,44,8,14,0.0174517
26,8,4321,3066,199,30,73,69,20,3,0.0594886
28,21,1081,2666,23,211,82,45,6,20,0.0149909
27,6,3253,1974,91,46,2,86,15,10,0.0375889
11,7,3892,4327,51,137,65,10,5,14,0.0544363
8,23,3236,2012,210,197,43,5,11,0,0.038466
23,8,4420,4503,22,20,33,84,4,8,0.0900787
2,25,3168,1798,176,15,92,55,24,10,0.0466352
28,1,2872,2269,103,200,18,81,31,28,0.0360963
19,3,1345,3744,98,153,29,43,22,10,0.020337
2,24,4932,1705,38,146,13,7,17,6,0.0317943
28,15,1926,3016,189,52,55,17,31,0,0.0329072
13,25,3977,1917,81,121,64,2,12,7,0.0312543
16,25,2717,2502,192,239,55,92,4,30,0.0422445
13,11,1900,3675,189,31,4,33,15,31,0.0845161
11,28,1623,2603,7,9,14,46,29,25,0.527349
7,27,2526,1830,58,253,90,40,1,10,0.0401194
26,15,4284,1921,64,82,30,20,22,12,0.0409833
9,15,4449,3597,67,116,79,96,13,22,0.0591084
11,14,4103,1299,60,246,91,17,11,20,0.0322673
21,22,1971,4251,148,98,54,7,1,2,0.0328353
24,19,4378,3393,187,60,11,95,13,7,0.059409
25,6,4725,4680,34,102,18,81,13,1,0.0724507
17,13,1488,1163,208,249,84,1,9,0,0.0179946
17,8,2982,4198,209,132,8,81,9,8,0.0424801
20,22,1956,4430,181,114,46,38,27,30,0.0312084
15,7,3837,2891,66,197,83,71,28,11,0.0515424
16,23,1439,4509,223,164,89,27,9,21,0.0222255
26,21,4515,1043,76,41,45,40,9,26,0.111888
2,30,3006,4819,110,90,22,18,12,9,0.0679045
30,8,2331,1844,187,25,88,36,3,28,0.044349
8,7,1045,3200,113,76,70,49,29,28,0.0139186
5,13,3896,4685,246,30,65,63,8,0,0.0742867
10,19,1488,3319,111,250,56,32,22,31,0.0230776
26,4,1064,4879,171,43,28,85,14,31,0.0138943
13,10,3292,2499,119,128,50,66,26,16,0.0414472
7,8,4487,2391,96,138,30,20,3,11,0.0428485
32,11,3352,2461,233,154,25,8,30,13,0.0488389
18,9,1619,1327,156,38,65,34,18,10,0.017175
12,19,1108,2677,82,78,29,72,4,27,0.0122975
17,16,3187,1529,161,134,94,68,5,0,0.0318221
25,13,1996,3071,36,132,49,28,3,3,0.0230175
25,32,4451,3478,36,203,71,6,17,29,0.0869874
13,3,4905,4640,142,174,20,36,1,7,0.10586
29,25,1346,2126,80,169,34,4,4,1,0.0180062
5,30,4496,2623,11,182,75,41,18,4,0.0483454
11,26,3929,2628,15,226,91,6,17,26,0.0568502
17,5,1114,1988,67,49,71,38,24,23,0.0133349
32,15,2603,2310,154,197,77,94,16,14,0.0411119
23,19,1450,3503,210,202,51,32,3,16,0.0219044
9,5,1165,3719,135,211,92,62,19,12,0.0200747
17,26,1461,1623,206,160,57,69,15,23,0.0190281
29,7,2590,2289,6,185,7,59,15,15,0.0307686
8,1,4202,1672,59,66,56,95,32,11,0.0277261
15,28,1148,2344,30,184,38,86,7,7,0.0127109
5,19,4026,3097,135,169,53,36,9,29,0.0621468
14,25,3798,1741,15,215,21,90,4,19,0.0295042
10,16,4290,2667,190,251,19,38,21,22,0.0586408
29,11,3899,3325,139,90,10,32,16,18,0.0766659
29,16,4700,1407,43,90,63,77,3,3,0.0240568
27,17,4453,2415,119,222,64,4,27,4,0.0504537
11,29,1411,4279,222,42,98,19,2,10,0.0208887
12,5,4935,1724,19,210,18,50,23,28,0.0357964
3,24,2241,2465,29,46,85,6,31,6,0.0562335
16,0,3424,4264,156,14,3,37,29,11,30.0
25,17,3827,1613,130,126,54,79,23,10,0.0296639
14,19,1089,2146,43,109,76,53,32,26,0.012444
30,25,3623,1686,175,190,74,14,31,2,0.038844
24,1,1897,3200,135,101,64,74,31,12,0.0268222
6,24,3811,4000,187,190,53,35,13,19,0.0753197
20,28,4111,2492,176,42,7,27,31,10,0.122088
9,16,2667,4118,170,187,19,47,18,16,0.0453399
17,12,4439,4471,235,153,98,6,28,17,0.112804
19,3,1295,2982,156,213,86,8,24,5,0.0216692
17,2,3601,2801,199,136,35,35,6,7,0.0438006
30,27,3036,3616,223,76,46,63,17,4,0.0459142
27,2,4326,2971,132,70,14,14,21,9,0.0597407
22,5,3017,3574,243,39,8,42,26,5,0.127673
26,1,3681,3515,20,209,66,25,4,21,0.0492747
19,11,2901,4405,123,44,80,66,30,9,0.0567182
24,16,3487,1155,213,92,11,60,24,1,0.023146
5,22,4396,3461,127,242,39,60,31,9,0.0835036
30,23,1462,4235,0,161,18,60,32,18,0.0191445
2,31,2457,2957,55,102,14,26,9,28,0.0457252
12,26,4508,1799,184,64,81,83,15,23,0.0329045
6,1,3087,4593,19,23,95,74,6,10,0.052296
28,3,4997,4564,103,128,83,17,28,29,0.117598
25,6,2071,2603,166,126,65,69,13,29,0.029206
20,1,2237,4066,188,243,22,89,22,3,0.0412397
14,15,2422,1756,228,95,60,45,5,15,0.0427355
2,16,1860,4488,44,89,74,50,1,14,0.0289092
27,6,1322,4814,71,16,12,84,7,30,0.0450666
8,2,4804,1882,26,128,56,35,28,27,0.0386858
12,1,3817,1656,2,249,70,38,25,3,0.0330263
32,3,1902,4705,176,198,33,7,30,21,0.0370603
12,20,3874,4515,71,223,87,21,10,27,0.0848021
15,21,4445,2741,12,74,47,20,29,27,0.0829774
19,6,4620,1642,77,72,76,21,26,8,0.0286168
4,19,1750,4054,36,216,53,19,30,23,0.0299318
3,27,4034,2248,26,236,37,4,28,16,0.0507754
27,14,3599,2271,77,10,56,20,8,20,0.116211
9,1,4553,3856,63,58,85,98,3,4,0.0525334
18,6,2980,2780,72,196,57,61,29,2,0.0408995
19,19,1504,4802,8,207,67,67,2,0,0.0205855
14,16,4853,3651,45,241,73,19,17,8,0.0635564
21,1,2645,3124,28,89,83,89,13,7,0.0308352
21,31,3270,3289,200,220,47,51,10,21,0.0514386
2,11,2476,3467,186,127,44,98,19,6,0.0561163
17,21,4182,4126,97,177,9,63,20,18,0.0674239
29,22,2196,4920,67,171,91,96,2,10,0.0290972
15,19,4018,4369,130,206,84,72,12,1,0.0647909
30,21,3189,4416,166,20,83,13,2,31,0.0742569
31,27,4365,3212,159,220,18,66,31,20,0.0563706
29,25,1878,4288,245,57,55,59,13,30,0.0276831
13,16,1374,4158,174,230,27,75,31,19,0.0238171
10,4,3955,1629,90,195,92,61,24,13,0.0353626
15,6,2392,4292,83,76,68,34,11,31,0.0316021
21,19,4377,2803,10,189,56,60,22,11,0.0490316
11,17,4646,4949,118,64,35,13,29,4,0.151107
6,16,2217,4333,59,168,79,61,13,12,0.0332948
28,1,3356,2646,33,90,93,62,17,22,0.0371807
17,20,3804,4030,139,110,81,32,5,2,0.0543505
14,8,1964,4146,209,144,59,34,19,24,0.0306781
31,9,4550,2225,27,45,72,53,25,25,0.0568765
30,12,4341,1907,149,121,28,65,22,15,0.0334019
5,6,4512,3571,120,241,79,96,5,4,0.0841837
20,16,1915,3069,233,220,76,59,5,20,0.0308152
6,20,1056,4902,174,58,40,48,3,3,0.0118821
25,15,4466,1010,136,156,52,44,19,27,0.106196
31,18,2909,3582,234,93,89,29,9,16,0.0455965
21,10,4210,1766,80,40,66,83,25,9,0.0299654
10,16,4861,4054,238,148,53,92,17,26,0.0827121
19,31,2522,3966,29,195,87,65,26,31,0.0401168
24,22,3245,1322,100,190,49,93,29,2,0.0295191
5,30,3453,1491,157,117,24,39,25,4,0.0299002
5,4,1923,3341,204,28,54,63,11,31,0.032047
21,2,1410,3668,176,85,27,95,29,13,0.0230569
8,8,2083,3243,74,212,14,93,3,0,0.0305766
15,19,1034,4377,134,72,42,70,10,6,0.0135683
14,23,2808,1245,16,83,22,90,13,15,0.0169094
14,29,2904,3028,188,49,34,63,16,17,0.0494266
18,10,3977,1995,47,132,65,63,6,27,0.0319693
26,23,2411,3035,123,184,43,47,8,29,0.0383646
30,15,2494,1008,64,96,5,85,22,14,0.0145349
11,30,4000,4152,117,92,28,95,21,16,0.0619825
14,8,1110,2915,198,167,85,13,19,14,0.0158977
18,22,1172,3263,231,201,11,94,27,22,0.0161478
15,10,4989,4279,5,239,20,88,2,8,0.0717574
29,1,4138,4736,81,206,92,51,3,22,0.0620663
9,22,4548,3554,70,217,1,21,26,17,0.0789694
15,25,1329,2742,155,28,56,30,32,23,0.0223466
15,19,2298,1849,16,38,18,64,11,5,0.0464037
26,5,4185,3322,36,156,24,66,28,26,0.0561911
11,2,4102,4810,202,10,40,22,3,30,0.903112
30,31,1970,4219,117,140,81,21,31,31,0.0329265
24,15,4001,1655,215,91,29,75,14,3,0.0332309
25,16,4843,4260,163,33,2,68,28,3,0.321607
15,17,1583,2312,165,98,48,35,3,12,0.0309795
11,11,1747,2473,32,20,70,7,23,19,0.0854252
4,29,4681,1949,174,120,8,32,29,5,0.0451447
28,30,4187,1287,56,167,30,17,13,22,0.0262792
6,22,4574,3784,194,167,93,75,11,27,0.087696
12,14,3126,3858,113,237,26,6,27,14,0.0774952
8,30,1249,3529,35,156,35,23,7,22,0.0158964
27,10,2738,1530,65,116,17,97,18,14,0.0218932
2,25,2036,3499,3,131,95,51,31,7,0.0323876
3,21,3554,1115,108,80,50,8,9,25,0.0226188
25,3,1483,2581,130,120,83,3,5,4,0.0187359
8,16,3837,2428,199,195,49,75,4,11,0.0523463
16,3,3650,3635,166,105,57,81,28,11,0.0603968
13,30,4249,1612,49,222,36,75,6,14,0.0341067
21,28,4880,2776,190,248,52,34,5,5,0.0517274
24,9,4990,1469,214,89,97,71,20,14,0.0320425
2,30,2630,1685,64,83,25,90,7,17,0.0289927
21,21,2652,4256,157,161,62,9,17,23,0.0559595
9,30,3980,4535,220,30,44,22,19,17,0.22251
20,11,2961,4585,224,153,45,61,4,15,0.0436368
11,1,4213,1162,219,35,25,58,3,14,0.0220915
11,12,1755,2215,98,51,66,85,27,30,0.0306775
7,31,4988,3171,232,40,15,27,18,28,0.161485
16,9,1703,3961,98,96,86,50,32,15,0.0226118
6,6,1410,2441,93,251,77,74,13,1,0.021205
18,21,4650,4036,168,244,39,67,9,23,0.0699529
29,25,1846,4226,236,95,89,51,6,25,0.0291912
26,24,1872,3662,112,250,66,62,25,12,0.0299153
30,28,1391,3750,187,36,61,15,27,10,0.0250463
19,29,2303,4802,107,187,77,18,6,8,0.0348708
23,31,2376,3749,40,137,53,50,27,8,0.0357478
6,20,1283,1686,18,239,88,3,32,25,0.0189942
11,2,2774,2741,234,131,63,77,15,15,0.0449706
25,26,4665,4855,27,52,13,71,25,18,0.225928
29,6,1032,1883,219,236,62,26,14,18,0.0168088
27,12,4532,1646,11,166,3,58,9,29,0.0287195
31,2,3698,1267,118,32,87,76,18,21,0.0214409
27,4,3690,4469,50,160,71,81,1,12,0.0689006
17,4,3365,1343,70,99,96,17,30,20,0.0246214
14,12,4844,3341,78,219,75,19,13,9,0.0610992
26,10,1008,1886,120,16,33,85,13,20,0.016263
7,12,1254,1465,76,200,90,99,19,17,0.0178446
3,23,4475,4470,158,187,42,25,7,29,0.11117
4,3,2851,1573,130,34,22,21,20,10,0.0320829
2,7,1418,1367,163,52,24,58,6,7,0.0201098
5,8,3648,4126,92,114,84,11,3,13,0.0575033
25,13,2296,3573,46,86,2,78,17,0,0.0279565
1,21,3962,4206,250,99,18,92,24,22,0.135933
15,19,4415,2472,114,124,80,32,17,3,0.0444234
30,14,1395,4262,127,19,77,79,20,21,0.0237761
5,17,2388,2714,88,161,28,58,7,17,0.0349882
10,13,4071,3082,81,36,83,21,1,31,0.0513156
25,26,3330,1390,49,164,39,2,4,4,0.0258045
2,22,1527,3524,170,111,3,75,30,7,0.0232433
8,17,3621,4411,122,83,99,8,15,13,0.0625658
16,12,1781,1046,247,243,56,86,23,6,0.0191766
15,13,4050,4331,146,35,94,38,32,11,0.0863109
13,10,3170,2810,28,88,20,58,8,9,0.0348332
32,18,3853,1990,157,105,21,88,25,25,0.0326791
10,22,4147,1843,29,226,81,49,11,29,0.0365848
27,27,4191,3143,154,122,87,60,11,28,0.0513346
25,20,1356,4706,50,77,9,78,27,17,0.0271028
25,27,1609,3451,26,152,42,3,25,24,0.0303048
16,13,3970,4938,140,254,89,93,25,23,0.0778006
27,1,2816,4008,134,65,10,18,9,10,0.0563373
24,18,4282,3443,55,210,9,43,23,8,0.0646907
21,26,2235,1578,247,62,32,57,31,29,0.0377564
30,22,3210,2514,236,152,5,85,19,13,0.0426896
27,28,4962,4930,214,63,79,29,9,29,0.0978309
22,12,4857,1990,137,116,41,24,21,5,0.0349306
10,23,2761,4366,40,154,29,19,10,29,0.059622
2,31,4698,4987,136,249,11,41,24,6,0.140806
15,28,1018,4598,184,70,44,15,21,25,0.0147242
20,22,4377,4577,70,45,65,25,18,29,0.155253
8,17,3848,4948,246,147,15,77,11,20,0.0650064
16,4,2818,4512,120,232,19,15,27,22,0.0693921
24,14,1418,4446,21,14,8,20,9,13,0.130091
6,7,3179,3192,59,41,62,62,19,14,0.0498313
20,4,3386,4080,1,207,29,6,8,9,0.0477123
18,5,1138,1829,193,194,28,33,3,4,0.0148525
22,8,1245,1672,104,210,55,24,32,13,0.019887
4,16,2678,2029,229,253,50,48,3,14,0.0480125
5,21,3348,2720,74,36,59,21,21,1,0.0488353
